Sample ID,Chip ID,ROI,Parent,X,Y,CD8_Cell_Mean,CD88_Cell_Mean,CD4_Cell_Mean,SIRPa_Cell_Mean,CD56_Cell_Mean,HLA-DR_Cell_Mean,CD11c_Cell_Mean,PD-1_Cell_Mean,CD3_Cell_Mean,CD45_Cell_Mean,CD10_Cell_Mean,CD31_Cell_Mean,CAIX_Cell_Mean,CD20_Cell_Mean,IRF8_Cell_Mean,CD68_Cell_Mean,CAIX_Status,CD3_Status,CD4_Status,CD8_Status,CD10_Status,CD11c_Status,CD20_Status,CD31_Status,CD45_Status,CD56_Status,CD68_Status,CD88_Status,HLA-DR_Status,IRF8_Status,PD-1_Status,SIRPa_Status,Cell_Type
AU94845,M872808,Position 15,Stroma,656.3,406.15,0.0,1459.7625,208.7301,23.0229,62.2328,7.8721,0.0,0.865,0.0,635.2352,0.0,30.1902,135.2549,0.0,208.2612,3733.1965,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,527.31,407.38,0.0,217.3822,4.8389,0.0,0.0,67.475,12.2511,0.0,12.1938,0.0,224.9172,0.0,4830.8862,0.0,13.6551,6151.5435,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 15,Stroma,572.19,407.91,0.0,72.4338,26.1656,0.0,0.0,24.1772,33.548,0.0,0.0,3.3543,333.6738,1665.3179,6369.207,0.0,159.4503,1858.5099,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 15,Stroma,438.6,410.65,386.6295,2116.9888,2327.7827,432.4976,520.1556,2238.9531,2347.238,35.4715,9988.3691,13480.7773,0.0,4390.9526,730.3213,0.0,121.8189,882.9305,Negative,Positive,Positive,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,409.49,410.98,0.0,5533.8296,925.541,1953.7679,333.0427,3599.4863,22.6928,44.8072,231.4198,11095.877,0.0,1.3259,1543.3499,0.0,2439.5085,5759.8276,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Monocytes
AU94845,M872808,Position 15,Stroma,402.42,411.63,0.0,65.65,5.725,2.2765,467.2441,50.9294,34.9838,0.0,5.3471,202.1618,0.0,22872.832,2494.2869,0.0,374.2074,435.4059,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 15,Stroma,478.45,412.33,41.5649,3326.0205,1063.0809,532.5841,1.5058,14424.7695,19.7639,600.755,296.9554,2105.7014,1126.4955,31.6239,2855.199,0.0,71.4681,3345.8086,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,395.52,414.1,0.0,334.9392,277.322,76.5905,145.2272,1697.2637,50.2855,280.0984,799.1835,3863.3779,29.6501,53455.2812,2802.0911,0.0,60.0595,519.7497,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,656.81,417.85,0.0,30.825,14.2004,0.0,123.175,0.0,0.0,0.0,0.0,1.4161,0.0,0.0,657.4211,0.0031,0.0,1438.5077,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,631.39,418.73,0.0,148.1126,19.7386,0.0,63.5725,60.3874,0.0,0.0,0.0,35.1698,0.0,692.6526,780.708,0.0,26.3282,7.521,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,670.35,420.49,0.0,1981.3038,482.049,80.774,7.3538,0.0,0.0,113.7082,0.0,731.4207,0.0,12.4697,2047.9457,0.0,27.5846,741.2933,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,432.46,419.22,8.7053,848.4586,5839.7046,323.6859,2470.6619,347.245,203.2701,35.0109,15815.3887,16429.6719,3.2444,41.4495,244.9869,0.0,11.8372,188.5637,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD4 T cells
AU94845,M872808,Position 15,Stroma,418.56,419.72,0.0,954.7553,9.3309,13.0969,624.0345,2830.1167,27.0361,0.0,26.6502,1370.7742,0.0,2.7972,129.7365,0.0,13.569,3724.2964,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,409.74,419.88,0.0,4091.6697,7352.6309,456.3275,729.5414,2443.8242,45.866,3.1926,12957.3027,30414.8066,0.0,0.0,607.6595,34.1349,234.1544,2468.9441,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Positive,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,495.11,419.47,0.0,47.2625,0.0,0.0,5924.9507,245.6974,4.196,0.0,0.0,76.2636,57.6903,0.0,334.1658,0.0,0.0,292.9528,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,615.75,420.63,0.0,14.7889,5.2553,11.2005,13.3657,72.9505,0.0345,0.0,20.8251,37.523,0.0,8426.6973,658.8268,0.0,207.6899,16.2579,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,569.03,421.49,0.0,0.0,10.3564,0.0,7.6574,7.1912,0.0,0.0,0.0423,0.0,155.5256,2908.053,2547.1228,0.0,17.3605,127.0789,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,465.03,421.84,0.0,393.4923,274.4958,3444.7869,3.5006,16395.1113,47.5917,2330.3691,68.0012,7355.8306,0.0,27511.5547,5219.1812,1968.7716,125.8852,230.0071,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Positive,Positive,NULL
AU94845,M872808,Position 15,Stroma,643.53,421.48,0.0,147.7426,14.0402,9.186,4.4628,475.7321,0.0,0.0,113.1458,86.9673,0.0,2708.0164,1750.0283,0.0,0.0,439.2039,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,391.87,422.72,0.0,467.0695,28.709,23.0616,163.3694,1145.3665,1.2949,69.8788,96.6763,174.3208,0.0,26251.0254,3192.6118,0.0,318.425,1346.1727,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 15,Stroma,531.2,424.82,251.9555,1065.9423,230.012,1766.8221,0.0,28.9892,0.0,1076.9459,53.2981,2888.2405,359.857,14327.0518,2452.6624,0.0,34.4724,203.5769,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 15,Stroma,481.36,424.41,0.0,432.1866,52.2016,124.5543,0.0,21924.2852,16.0898,1182.7086,127.2402,2334.6143,3370.6316,0.0,6610.2505,0.0,939.8063,4467.5923,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,490.65,425.79,0.0,276.059,0.0,0.0,2751.6611,8096.791,0.0,1.6847,0.0,241.8094,5963.7471,0.0,1077.5227,0.0,0.0,789.4991,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,400.55,426.02,0.0,522.8435,71.3453,19.0735,9.5709,278.4864,18.8979,0.0,195.8009,787.9449,0.0,9816.1592,1250.1198,0.4063,138.8883,2141.6384,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 15,Stroma,612.24,427.63,0.0,805.8816,375.5584,40.7656,141.2624,6819.9609,11.7752,30.0352,537.236,1725.9336,0.0,109.116,238.3232,0.0,122.7872,62.7448,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,440.22,426.93,2874.678,2128.761,8238.2178,556.8122,4668.4194,1412.6301,546.6821,36.8593,24967.1914,29763.7852,0.0,272.3358,445.3862,0.0,442.2658,507.3911,Negative,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,524.51,426.85,750.1511,323.1252,303.2931,156.8151,37.8952,3326.5715,37.7745,364.4577,1505.2142,4159.0776,0.0,1445.3754,2558.2502,0.0,6.7227,7700.2402,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,641.53,428.18,0.0,99.5519,782.7349,56.4283,172.6686,32.09,35.4441,0.0,3975.5925,3488.998,0.0,813.5322,506.819,0.0,43.7626,81.8566,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,563.7,428.96,0.0,190.1502,0.0,15.7291,4.9162,1139.3722,12.1273,0.2242,0.9815,78.2862,0.0,32953.7422,3208.5842,0.0076,29.4385,92.0805,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 15,Stroma,429.17,428.9,26143.4922,24.5262,781.6037,0.0,11896.9951,290.8215,433.2244,0.0,18358.4746,29435.666,0.0,24.8793,696.8452,0.0,117.79,15.5013,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,593.68,428.97,0.0,2920.2329,333.0354,1235.3015,75.3505,6777.1748,18.0304,1052.8427,575.2556,6703.5991,0.0,36477.3867,1277.7626,0.0,537.8241,1229.6499,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,465.05,431.34,0.0,611.6483,61.6789,3238.188,0.021,13045.6738,0.4366,1989.4304,6.6675,4177.812,0.0,34327.1211,5068.0376,0.0,109.2292,703.1234,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Positive,Negative,NULL
AU94845,M872808,Position 15,Stroma,405.17,432.36,0.0,5797.4595,319.8718,526.4192,100.4314,3110.98,19.8105,23.7213,0.0,2666.2954,0.0,893.3701,993.718,9.019,2178.8472,7059.2261,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,415.84,431.4,0.0,1230.8544,27.282,17.0927,489.5295,1476.8054,13.3977,0.9356,119.4897,273.4046,0.0,6760.6274,821.5747,0.0,64.9479,1385.4812,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,448.56,431.54,1280.1373,3746.8955,1126.6737,5456.999,1548.6219,8404.1943,12.5956,5006.5078,2060.6399,23304.4121,0.0,118.9303,374.3823,0.0,9950.5996,2945.6189,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Positive,Positive,Positive,NULL
AU94845,M872808,Position 15,Stroma,551.98,432.42,0.0,169.6935,72.6373,430.1669,16.0273,910.9378,3.0379,29.6146,0.0,1176.5479,240.4036,48018.332,7203.1655,0.0,182.0637,230.9879,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 15,Stroma,540.9,432.71,0.0,3323.7751,724.2476,4560.7593,1.0828,2816.8127,0.0,2990.4666,49.4763,7334.1807,419.0069,17358.3535,1916.4625,0.0,12.6331,75.2446,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Positive,NULL
AU94845,M872808,Position 15,Stroma,633.66,432.32,0.0,813.0571,8.011,10.0792,0.0,4982.665,0.0,0.0,1.8214,41.8656,0.0,4077.5396,612.6611,0.0,18.4125,233.326,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,375.63,433.26,0.0,272.4174,18.4209,9.3933,0.0,1357.7147,31.1271,0.0,75.4797,254.5834,2894.1643,0.0,6827.5386,0.0,0.0,7452.8667,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 15,Stroma,457.4,432.64,0.0,2340.4114,193.3746,525.5599,768.7513,1756.1505,0.0,0.1627,636.3736,3863.3286,0.0,729.8301,742.6981,0.0,858.1494,3684.6243,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,628.78,433.51,0.0,1705.1746,389.6733,55.8181,252.8651,5831.0952,5.3478,0.0,1850.5347,2378.583,0.0,415.2686,144.6795,15.5433,79.9938,2372.177,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,571.39,434.36,0.0,3.9515,0.0,5.3874,9.5262,0.7827,1.3887,0.0944,0.0,0.1336,0.0,30311.1914,2361.0259,0.6777,10.899,119.5096,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 15,Stroma,600.95,435.74,0.0,2040.1492,1223.4032,507.0172,273.957,9987.5723,29.1994,154.7848,2798.8005,7202.4448,0.0,16716.3105,2406.3401,0.0,219.6973,2005.7059,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,519.03,436.56,0.0,632.8731,3899.9705,1167.8937,562.5803,5922.1084,1.1742,1769.8052,2282.7476,18211.1133,57.8656,4067.9685,998.3141,0.0,351.786,14547.001,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,393.78,436.11,0.0,1898.8264,2.3519,32.7124,42.3979,1004.6088,3.4497,0.0,77.6625,1100.0796,0.0,24512.4863,176.9463,0.0,6.6999,162.3845,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 15,Stroma,583.43,438.58,0.0,5382.5176,51.714,2937.6072,458.7068,11226.0732,2.9104,1964.1204,23.1448,2195.3223,0.0,495.3113,917.0516,1.562,1405.3385,1441.0363,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Positive,Negative,NULL
AU94845,M872808,Position 15,Stroma,366.46,440.51,0.0,1.3298,0.0,0.0,0.0,0.0,6.828,0.0,0.0,0.0,7221.498,0.0,4196.564,0.0,0.8901,4471.7393,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 15,Stroma,488.71,439.71,0.0,359.7534,203.116,571.0068,31.1126,30325.8164,1.622,1676.7568,21.459,4767.5625,18.7747,0.0,2042.7483,0.0,1151.8345,23317.5254,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Macrophages
AU94845,M872808,Position 15,Stroma,505.33,439.01,0.0,183.5512,2.1321,0.0,0.0,79.2952,2.0286,0.0,0.0,0.0,888.0065,0.0,8275.6377,0.0,0.0,4459.6226,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells
AU94845,M872808,Position 15,Stroma,529.83,439.46,0.0,0.0,437.5564,0.0,0.0,77.5287,0.0,0.0,126.7208,1695.1515,12.8347,31246.7441,453.4188,0.0,0.0,55.8277,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 15,Stroma,627.69,440.14,0.0,2605.8628,354.794,477.6673,264.3556,3277.9243,1.1479,130.6849,414.7465,2684.7166,0.0,7802.7075,559.9718,0.0,774.4718,4508.4648,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,429.43,440.8,63.1657,781.6127,177.8497,261.4335,4752.2368,2600.5549,0.0,2.1599,23.6224,25277.0742,0.0,56.6031,513.1079,0.0,2.2755,185.921,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,452.35,441.07,16102.7119,2250.2205,1049.7726,247.4156,305.4449,2959.3655,125.714,6.6261,10876.5908,24490.6152,0.0,380.6029,349.2059,16.6916,68.32,6510.2998,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells
AU94845,M872808,Position 15,Stroma,607.81,440.18,0.0,1636.5259,2848.2419,338.9077,1182.386,27821.9707,5.972,21.6014,2208.5286,3411.4644,0.0,2152.6531,945.2755,0.0,454.779,1336.9497,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,413.62,441.62,0.0,3736.8062,7415.5894,69.1396,142.9782,8605.2373,15.1275,0.0,22118.3613,21517.959,0.0,93.6526,275.907,0.0,1472.0568,2458.9673,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,463.89,441.63,0.0,2845.1138,625.8604,179.2507,120.1924,3644.8767,3.1667,32.4688,0.0,1524.8225,63.9512,23516.2422,2276.3767,0.0,119.3808,1197.5704,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,595.28,442.61,0.0,452.7922,3819.363,36.114,19.0782,1553.0336,3.3978,26.714,8357.2295,10174.8359,0.0,35802.6055,1205.0245,0.0,99.848,94.8369,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,565.16,442.91,0.0,0.0,0.0,0.0,582.6755,137.2953,29.0334,0.0,0.0,0.0,0.0,8212.7578,1169.337,1.6031,11.4429,38.5808,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,642.35,441.89,0.0,56.5037,15.6416,0.0,2.4128,453.2474,6.532,0.0,104.9247,10.5961,0.0,29916.4512,751.1654,3.1133,21.4523,45.3033,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 15,Stroma,401.33,442.34,0.0,635.9142,976.0312,6.5668,0.0,312.9042,66.8218,0.0,3697.4734,2834.6604,0.0,2169.6091,25.4978,0.0,6.8575,4.1002,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,NULL
AU94845,M872808,Position 15,Stroma,585.77,445.7,0.0,40.4068,8.4598,0.0,11.8838,2429.1367,0.0,0.6274,23.2085,16.8821,0.0,21353.3496,3923.7402,0.2667,110.7368,90.7658,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells
AU94845,M872808,Position 15,Stroma,518.64,445.85,0.0,2393.9468,915.0994,9924.1846,0.168,7233.5146,2.8284,9910.0459,161.9041,14444.3896,362.8095,0.0,2908.1741,0.0,1811.3431,4631.9253,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Positive,Negative,Positive,Positive,NULL
