Sample ID,Chip ID,ROI,Parent,X,Y,CD8_Cell_Mean,CD88_Cell_Mean,CD4_Cell_Mean,SIRPa_Cell_Mean,CD56_Cell_Mean,HLA-DR_Cell_Mean,CD11c_Cell_Mean,PD-1_Cell_Mean,CD3_Cell_Mean,CD45_Cell_Mean,CD10_Cell_Mean,CD31_Cell_Mean,CAIX_Cell_Mean,CD20_Cell_Mean,IRF8_Cell_Mean,CD68_Cell_Mean,CAIX_Status,CD3_Status,CD4_Status,CD8_Status,CD10_Status,CD11c_Status,CD20_Status,CD31_Status,CD45_Status,CD56_Status,CD68_Status,CD88_Status,HLA-DR_Status,IRF8_Status,PD-1_Status,SIRPa_Status,Cell_Type,CAIX_AutoThreStatus,CD3_AutoThreStatus,CD4_AutoThreStatus,CD8_AutoThreStatus,CD10_AutoThreStatus,CD11c_AutoThreStatus,CD20_AutoThreStatus,CD31_AutoThreStatus,CD45_AutoThreStatus,CD56_AutoThreStatus,CD68_AutoThreStatus,CD88_AutoThreStatus,HLA-DR_AutoThreStatus,IRF8_AutoThreStatus,PD-1_AutoThreStatus,SIRPa_AutoThreStatus,AutoThre_Cell_Type,Cluster.id
AU94844,M1771243,Position 23,Stroma,415.75,39.07,0.0,55.9295,120.2485,95.1788,1.9748,3.6591,0.0,0.0,0.0,0.0,0.0,39021.8828,2407.3828,0.0,468.7582,154.5844,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 23,Stroma,442.36,40.86,7.3354,10.2021,120.0006,86.3373,283.6906,721.2108,0.0,0.0,0.0,44.1221,133.3267,0.0,1510.7719,0.0,142.6708,858.5189,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 23,Stroma,357.73,42.62,0.0,0.0,71.9971,0.0,174.1037,72.3045,0.0,0.0,0.0,0.0,29.4729,0.0,5077.9399,0.0,63.2826,148.0124,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Tumour cells
AU94844,M1771243,Position 23,Stroma,559.44,43.13,2.6304,0.0,90.2856,3.9681,1057.7766,38.214,12.9191,0.0,0.0,0.0,20.7805,0.0,4500.1875,7.5533,911.0405,3008.7285,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 23,Stroma,533.95,43.66,0.0,0.7289,128.2458,2.6233,0.0,7.1568,0.0,0.0,0.0,21.9435,6.2711,46554.8242,416.8585,0.0,427.3376,423.9568,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 23,Stroma,416.24,48.7,0.0,606.5148,268.9648,625.7239,18.0625,840.3034,17.283,3.9307,0.0,335.4239,0.0,7380.4468,1337.3988,1.1239,1273.908,2781.5149,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 23,Stroma,596.2,50.44,0.0,0.0,1.8379,0.0,1668.1421,6.7432,0.0,0.0,0.0,0.0,5.2496,24070.877,4916.8828,0.0,401.7311,1713.9519,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 23,Stroma,403.47,51.56,0.0,0.0,0.0,0.0,1554.2791,125.9296,0.0,0.0,0.0,0.0,0.0,0.0,4695.9312,0.0,299.779,783.7887,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CD56+
AU94844,M1771243,Position 23,Stroma,546.16,53.69,0.9128,0.0,65.6866,18.8885,116.3205,10.9057,0.8735,0.0,0.0,6.5035,0.0,42315.6797,1156.3291,0.0,408.6229,754.934,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 23,Stroma,638.65,55.62,0.0,3.7938,6.5479,0.0,111.9713,2.9624,0.0,0.0,0.0,0.0,56.1745,0.0,665.05,0.0,46.9381,236.5729,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 23,Stroma,326.47,69.15,0.0,9.1415,574.1705,1601.8228,108.1375,31.4704,3.8491,84.7621,0.0,631.2715,2.9481,11085.3818,1144.1832,0.0,1604.2621,663.3666,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,,
AU94844,M1771243,Position 23,Stroma,603.28,70.66,0.0,0.0,0.0,65.4455,195.9251,39.7665,0.0,0.0,0.0,0.0,3.1245,0.0,1606.8892,0.0,158.7763,353.5953,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 23,Stroma,344.96,70.17,0.0,0.0,0.0,0.0,0.0,29.285,4.183,0.0,0.0,0.0,0.0,37608.4805,11.6339,0.0,40.4226,6.2273,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 23,Stroma,335.3,72.43,3.0454,47.8328,30.009,4.9284,0.0,4.3469,0.6597,0.0,0.0,0.0,0.0,38241.1367,176.9075,0.0,440.2274,275.6549,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 23,Stroma,457.02,72.52,0.0,0.0,14.1466,28.5611,0.0,89.1851,0.0,0.0,0.0,0.0,117.8191,0.0,3250.9607,0.0,34.5494,150.8124,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 23,Stroma,643.1,73.27,0.0,0.0,0.0,0.0,0.0,18.4145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 23,Stroma,369.11,73.56,0.0,0.0,129.1418,0.0,37.7744,483.7241,19.2622,0.0,143.6159,76.779,117.0686,0.0,8117.2104,0.0,115.0229,461.0579,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Tumour cells
AU94844,M1771243,Position 23,Stroma,352.77,77.95,0.0,184.8298,12.6498,515.6264,0.0,0.0,4.2293,0.0,27.0814,133.7485,4.9174,19079.5977,435.1171,0.0,103.3674,98.7731,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,
AU94844,M1771243,Position 23,Stroma,534.79,78.5,0.0,0.0,62.4319,367.9364,267.9422,23.5559,4.7172,0.0,7.9904,0.5649,1705.9923,0.0,6051.646,0.0,321.9441,2612.4922,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 23,Stroma,462.06,81.58,0.0,219.8992,87.6353,76.1294,33.3193,102.8118,0.0,0.0,0.0,0.0,21.5462,0.0,3419.9312,0.0,17.9529,152.3025,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 23,Stroma,581.89,82.96,0.0,0.0,42.5682,1.2714,0.0,2.1298,1.2677,0.0,0.0,0.0,0.0,25611.0156,41.9217,0.0,523.0343,284.2603,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 23,Stroma,604.45,82.73,0.0,0.0,39.7372,0.0,42.284,31.2745,0.0,0.0,0.0,0.0,16.7665,0.0,4117.8765,0.0,363.3646,456.437,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 23,Stroma,363.11,83.68,0.0,2080.3918,13887.4023,4794.1304,20.3561,383.0844,982.1456,843.9233,15132.043,20938.8594,40.2669,14885.6074,4961.3721,0.0,572.1445,1597.0702,Positive,Positive,Positive,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Positive,Positive,Positive,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD4 T cells
AU94844,M1771243,Position 23,Stroma,331.94,86.26,0.0,539.2319,267.3391,15845.8584,5554.2373,2183.0107,0.0,4930.3262,0.0,6925.9883,107.6186,12891.6299,4540.2134,13.5807,589.7974,11908.3496,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Positive,Negative,Positive,Negative,Positive,Positive,,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Positive,Positive,Negative,Positive,Negative,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 23,Stroma,379.27,89.53,0.0,0.0,0.0,0.0,49.6913,64.8272,13.9121,0.0,0.0,0.0,35.8501,0.0,2659.2407,0.0,85.2762,114.6374,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,
AU94844,M1771243,Position 23,Stroma,460.21,92.44,0.0,0.0,0.0,48.6562,4236.8652,42.3445,0.0,0.0,0.0,0.0,0.0,0.0,2772.1831,0.0,42.6569,90.6359,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 23,Stroma,363.88,96.99,0.0,871.2914,133.835,1448.6942,0.3535,0.5836,4.4625,160.6434,1.486,1009.3459,23.3558,36915.8672,7987.8037,1.5768,967.8486,2954.8184,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 23,Stroma,452.82,97.77,0.0,0.0,0.0,101.6696,12701.0781,1.2696,0.0,0.0,0.0,0.0,0.0,0.0,2939.5945,0.0,72.7446,159.0739,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,,CD56+
AU94844,M1771243,Position 23,Stroma,570.84,98.44,0.0,102.8432,141.0296,4166.7954,10.4364,212.9383,2.1889,182.4781,174.0688,406.8895,0.0,49016.3438,386.0977,0.0,163.4614,322.482,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 23,Stroma,398.74,100.85,0.0,40.6359,4.5721,77.5571,13.0766,55.6929,0.0,0.0,0.0,0.0,55.735,0.0,5112.563,0.0,131.7718,1024.4948,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 23,Stroma,544.69,101.27,17.2299,0.0,263.6787,466.6601,119.6647,189.599,0.642,0.0,0.0,0.0,155.0396,2.6321,6905.125,0.0,1369.0273,2676.6443,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Tumour cells,CAIX+CD68+
AU94844,M1771243,Position 23,Stroma,611.01,101.47,13205.9023,0.0,0.0,0.0,176.7003,874.945,0.0,0.0,5833.3726,5549.9966,1.9947,0.0,1370.0319,0.0,29.9486,1391.5585,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,CD8 T cells,Negative,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CD8 T cells
AU94844,M1771243,Position 23,Stroma,363.06,110.53,0.0,79.1864,235.5107,9042.1064,0.0,67.4019,20.0155,1404.6971,8.8816,112.868,0.0,39922.2734,2019.4874,0.0,1824.4194,164.534,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 23,Stroma,376.58,112.54,12.3174,1447.3391,448.8913,19130.3828,1.2598,91.7565,2.9087,10005.9434,0.0,18083.0605,1.1478,51862.8086,2877.7207,15.55,2243.7424,7663.5054,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Positive,Negative,Negative,Positive,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Negative,Positive,Negative,Negative,Positive,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 23,Stroma,615.7,117.1,0.0,0.3338,2.5729,0.0,8.7664,159.882,0.8435,0.0,0.0,0.0,0.0,0.0,1432.3376,0.0,59.5574,1644.8389,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 23,Stroma,370.59,117.77,0.0,30.3562,264.0,2001.5725,0.0,1.5039,6.6244,16.4119,141.4326,1632.2823,0.0,18195.9121,1992.5958,0.0,1057.6581,745.3316,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Endothelial cells
AU94844,M1771243,Position 23,Stroma,331.62,118.58,6616.7866,4951.4048,1529.3923,23993.3281,3714.8909,842.0502,9.9477,10411.2109,9657.916,23042.0449,54.9954,3294.4939,5428.8838,2.8928,3257.2478,16040.3418,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Positive,Positive,Positive,,Positive,Positive,Negative,Positive,Negative,Negative,Negative,Negative,Positive,Positive,Positive,Positive,Negative,Positive,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 23,Stroma,364.32,119.76,0.0,8540.6982,1827.0255,49511.6797,0.0,1795.1808,5.2654,20940.7539,50.6443,8877.7246,0.0,679.752,1384.9548,0.0,1627.2283,14009.1504,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Negative,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Positive,Positive,Positive,Positive,,Mono/Macs/cDC2s
AU94844,M1771243,Position 23,Stroma,558.46,119.24,0.0,35.8815,64.3262,125.7449,105.6651,167.2701,6.3594,0.0,0.0,0.0,23.6161,0.0,1218.7986,0.0,87.372,689.451,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,CAIX+CD68+
AU94844,M1771243,Position 23,Stroma,377.8,121.34,0.0,90.0899,131.6906,6069.7036,0.0,34.3765,2.06,637.6871,0.0,292.6631,0.0,6772.2769,481.3885,0.0,783.458,363.9305,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Endothelial cells,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,,Mono/Macs/cDC2s
AU94844,M1771243,Position 23,Stroma,355.97,122.24,0.0,9079.7559,915.4285,42975.3047,301.3288,1437.3352,55.2446,19206.7988,1.0498,10847.0693,6.1812,1268.1223,2865.98,0.0,7432.7339,13340.7324,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Positive,Positive,Positive,,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Negative,Positive,Positive,Positive,,Mono/Macs/cDC2s
